fomc_date,is_emergency,ticker,event_day,date,return,abs_return
2014-01-29,False,XLU,-1,2014-01-28,0.0036774202986786797,0.0036774202986786797
2014-01-29,False,XLU,0,2014-01-29,-0.0005234351803949933,0.0005234351803949933
2014-01-29,False,XLU,1,2014-01-30,0.015449074988320932,0.015449074988320932
2014-01-29,False,XLU,2,2014-01-31,0.008251668512043508,0.008251668512043508
2014-01-29,False,XLV,-2,2014-01-27,-0.008084814304223809,0.008084814304223809
2014-01-29,False,XLV,-1,2014-01-28,0.013403399578662878,0.013403399578662878
2014-01-29,False,XLV,0,2014-01-29,-0.009115319558106072,0.009115319558106072
2014-01-29,False,XLV,1,2014-01-30,0.01821793220146084,0.01821793220146084
2014-01-29,False,XLV,2,2014-01-31,-0.008680277623459132,0.008680277623459132
2014-03-19,False,SPY,-2,2014-03-17,0.009043637689952089,0.009043637689952089
2014-03-19,False,SPY,-1,2014-03-18,0.007137883421804325,0.007137883421804325
2014-03-19,False,SPY,0,2014-03-19,-0.0053287859985367,0.0053287859985367
2014-03-19,False,SPY,1,2014-03-20,0.005839474533943401,0.005839474533943401
2014-03-19,False,SPY,2,2014-03-21,-0.00825567537554095,0.00825567537554095
2014-03-19,False,XLE,-2,2014-03-17,0.005325296354468767,0.005325296354468767
2014-03-19,False,XLE,-1,2014-03-18,0.008406303405324778,0.008406303405324778
2014-03-19,False,XLE,0,2014-03-19,-0.0075367824028192976,0.0075367824028192976
2014-03-19,False,XLE,1,2014-03-20,0.003912050668096523,0.003912050668096523
2014-03-19,False,XLE,2,2014-03-21,-0.002177678411532935,0.002177678411532935
2014-03-19,False,XLF,-2,2014-03-17,0.010550355309928428,0.010550355309928428
2014-03-19,False,XLF,-1,2014-03-18,0.004993249254902743,0.004993249254902743
2014-03-19,False,XLF,0,2014-03-19,-0.00045166677660513077,0.00045166677660513077
2014-03-19,False,XLF,1,2014-03-20,0.015815586606161114,0.015815586606161114
2014-03-19,False,XLF,2,2014-03-21,-0.0035586842936707885,0.0035586842936707885
2014-03-19,False,XLK,-2,2014-03-17,0.011787767509251257,0.011787767509251257
2014-03-19,False,XLK,-1,2014-03-18,0.013037482126211808,0.013037482126211808
2014-03-19,False,XLK,0,2014-03-19,-0.004107380175210729,0.004107380175210729
2014-03-19,False,XLK,1,2014-03-20,0.0076987242842250225,0.0076987242842250225
2014-03-19,False,XLK,2,2014-03-21,-0.009276947842630112,0.009276947842630112
2014-03-19,False,XLP,-2,2014-03-17,0.005871300827837711,0.005871300827837711
2014-03-19,False,XLP,-1,2014-03-18,0.002101245249664485,0.002101245249664485
2014-03-19,False,XLP,0,2014-03-19,-0.007688677316771031,0.007688677316771031
2014-03-19,False,XLP,1,2014-03-20,0.0035219893247591116,0.0035219893247591116
2014-03-19,False,XLP,2,2014-03-21,-0.005615387670602545,0.005615387670602545
2014-03-19,False,XLRE,-2,2014-03-17,,
2014-03-19,False,XLRE,-1,2014-03-18,,
2014-03-19,False,XLRE,0,2014-03-19,,
2014-03-19,False,XLRE,1,2014-03-20,,
2014-03-19,False,XLRE,2,2014-03-21,,
2014-03-19,False,XLU,-2,2014-03-17,0.006603092731569671,0.006603092731569671
2014-03-19,False,XLU,-1,2014-03-18,-0.0014577593176251513,0.0014577593176251513
2014-03-19,False,XLU,0,2014-03-19,-0.015815030056288593,0.015815030056288593
2014-03-19,False,XLU,1,2014-03-20,0.002224972827944871,0.002224972827944871
2014-03-19,False,XLU,2,2014-03-21,-0.0007400738361268422,0.0007400738361268422
2014-03-19,False,XLV,-2,2014-03-17,0.009753588436323346,0.009753588436323346
2014-03-19,False,XLV,-1,2014-03-18,0.01067617498788076,0.01067617498788076
2014-03-19,False,XLV,0,2014-03-19,-0.0030181137997634666,0.0030181137997634666
2014-03-19,False,XLV,1,2014-03-20,0.0,0.0
2014-03-19,False,XLV,2,2014-03-21,-0.021527056828211988,0.021527056828211988
2014-04-30,False,SPY,-2,2014-04-28,0.0031671674160911323,0.0031671674160911323
2014-04-30,False,SPY,-1,2014-04-29,0.004655367585917336,0.004655367585917336
2014-04-30,False,SPY,0,2014-04-30,0.0029826767435086055,0.0029826767435086055
2014-04-30,False,SPY,1,2014-05-01,0.00010623053858149767,0.00010623053858149767
2014-04-30,False,SPY,2,2014-05-02,-0.0014336763650815154,0.0014336763650815154
2014-04-30,False,XLE,-2,2014-04-28,0.0017161431615775324,0.0017161431615775324
2014-04-30,False,XLE,-1,2014-04-29,0.004604350658379497,0.004604350658379497
2014-04-30,False,XLE,0,2014-04-30,-0.0008527161726168409,0.0008527161726168409
2014-04-30,False,XLE,1,2014-05-01,-0.0022402292432078807,0.0022402292432078807
2014-04-30,False,XLE,2,2014-05-02,0.002031459894002552,0.002031459894002552
2014-04-30,False,XLF,-2,2014-04-28,-0.005949706028558377,0.005949706028558377
2014-04-30,False,XLF,-1,2014-04-29,0.009668522322460404,0.009668522322460404
2014-04-30,False,XLF,0,2014-04-30,0.0013679757278257654,0.0013679757278257654
2014-04-30,False,XLF,1,2014-05-01,0.0018214759022778804,0.0018214759022778804
2014-04-30,False,XLF,2,2014-05-02,-0.000454541040018519,0.000454541040018519
2014-04-30,False,XLK,-2,2014-04-28,0.009510493778682294,0.009510493778682294
2014-04-30,False,XLK,-1,2014-04-29,0.0069271265985870745,0.0069271265985870745
2014-04-30,False,XLK,0,2014-04-30,0.0030269843117689543,0.0030269843117689543
2014-04-30,False,XLK,1,2014-05-01,0.0010974187843644234,0.0010974187843644234
2014-04-30,False,XLK,2,2014-05-02,-0.002740539441448475,0.002740539441448475
2014-04-30,False,XLP,-2,2014-04-28,0.011418131754884486,0.011418131754884486
2014-04-30,False,XLP,-1,2014-04-29,-0.004289962462828423,0.004289962462828423
2014-04-30,False,XLP,0,2014-04-30,0.003174675945348593,0.003174675945348593
2014-04-30,False,XLP,1,2014-05-01,-0.0009041797922628714,0.0009041797922628714
2014-04-30,False,XLP,2,2014-05-02,0.0,0.0
2014-04-30,False,XLRE,-2,2014-04-28,,
2014-04-30,False,XLRE,-1,2014-04-29,,
2014-04-30,False,XLRE,0,2014-04-30,,
2014-04-30,False,XLRE,1,2014-05-01,,
2014-04-30,False,XLRE,2,2014-05-02,,
2014-04-30,False,XLU,-2,2014-04-28,0.004871238262572186,0.004871238262572186
2014-04-30,False,XLU,-1,2014-04-29,-0.004155131727696881,0.004155131727696881
2014-04-30,False,XLU,0,2014-04-30,0.0016226169637132415,0.0016226169637132415
2014-04-30,False,XLU,1,2014-05-01,0.004165709534589279,0.004165709534589279
2014-04-30,False,XLU,2,2014-05-02,-0.020511624848300047,0.020511624848300047
2014-04-30,False,XLV,-2,2014-04-28,0.005924379790971379,0.005924379790971379
2014-04-30,False,XLV,-1,2014-04-29,0.005889488225946371,0.005889488225946371
2014-04-30,False,XLV,0,2014-04-30,0.0008610166578837397,0.0008610166578837397
2014-04-30,False,XLV,1,2014-05-01,0.002236769967383978,0.002236769967383978
2014-04-30,False,XLV,2,2014-05-02,-0.008583690987124415,0.008583690987124415
2014-06-18,False,SPY,-2,2014-06-16,0.000824130218390895,0.000824130218390895
2014-06-18,False,SPY,-1,2014-06-17,0.0027793945317944324,0.0027793945317944324
2014-06-18,False,SPY,0,2014-06-18,0.00733969441226634,0.00733969441226634
2014-06-18,False,SPY,1,2014-06-19,0.0011209682403994226,0.0011209682403994226
2014-06-18,False,SPY,2,2014-06-20,-0.002748337224526387,0.002748337224526387
2014-06-18,False,XLE,-2,2014-06-16,0.005994756942307333,0.005994756942307333
2014-06-18,False,XLE,-1,2014-06-17,-0.0007069961954743187,0.0007069961954743187
2014-06-18,False,XLE,0,2014-06-18,0.007580351541270236,0.007580351541270236
2014-06-18,False,XLE,1,2014-06-19,0.007122069085011562,0.007122069085011562
2014-06-18,False,XLE,2,2014-06-20,0.0052788722235255214,0.0052788722235255214
2014-06-18,False,XLF,-2,2014-06-16,-0.004865160291195214,0.004865160291195214
2014-06-18,False,XLF,-1,2014-06-17,0.010222227370311643,0.010222227370311643
2014-06-18,False,XLF,0,2014-06-18,0.005719361445400972,0.005719361445400972
2014-06-18,False,XLF,1,2014-06-19,-0.0013123231529773571,0.0013123231529773571
2014-06-18,False,XLF,2,2014-06-20,0.0,0.0
2014-06-18,False,XLK,-2,2014-06-16,0.0,0.0
2014-06-18,False,XLK,-1,2014-06-17,0.0023603501197682064,0.0023603501197682064
2014-06-18,False,XLK,0,2014-06-18,0.00523278236144753,0.00523278236144753
2014-06-18,False,XLK,1,2014-06-19,-0.001821959868826828,0.001821959868826828
2014-06-18,False,XLK,2,2014-06-20,-0.00677961751963696,0.00677961751963696
2014-06-18,False,XLP,-2,2014-06-16,0.003802325813547558,0.003802325813547558
2014-06-18,False,XLP,-1,2014-06-17,0.0,0.0
2014-06-18,False,XLP,0,2014-06-18,0.011809241681890459,0.011809241681890459
2014-06-18,False,XLP,1,2014-06-19,0.0057255741556232476,0.0057255741556232476
2014-06-18,False,XLP,2,2014-06-20,-0.00985322895301044,0.00985322895301044
2014-06-18,False,XLRE,-2,2014-06-16,,
2014-06-18,False,XLRE,-1,2014-06-17,,
2014-06-18,False,XLRE,0,2014-06-18,,
2014-06-18,False,XLRE,1,2014-06-19,,
2014-06-18,False,XLRE,2,2014-06-20,,
2014-06-18,False,XLU,-2,2014-06-16,0.00681553280204894,0.00681553280204894
2014-06-18,False,XLU,-1,2014-06-17,-0.0014005922753803635,0.0014005922753803635
2014-06-18,False,XLU,0,2014-06-18,0.022674175978998568,0.022674175978998568
2014-06-18,False,XLU,1,2014-06-19,0.00822858537946436,0.00822858537946436
2014-06-18,False,XLU,2,2014-06-20,-0.01450916755367837,0.01450916755367837
2014-06-18,False,XLV,-2,2014-06-16,0.0020123919123813394,0.0020123919123813394
2014-06-18,False,XLV,-1,2014-06-17,-0.0005020716200313524,0.0005020716200313524
2014-06-18,False,XLV,0,2014-06-18,0.00803750054294916,0.00803750054294916
2014-06-18,False,XLV,1,2014-06-19,0.003322271767520979,0.003322271767520979
2014-06-18,False,XLV,2,2014-06-20,0.004635741261975079,0.004635741261975079
2014-07-30,False,SPY,-2,2014-07-28,0.00040462184180034555,0.00040462184180034555
2014-07-30,False,SPY,-1,2014-07-29,-0.004297300760370604,0.004297300760370604
2014-07-30,False,SPY,0,2014-07-30,0.00015231672892457304,0.00015231672892457304
2014-07-30,False,SPY,1,2014-07-31,-0.01974819511636594,0.01974819511636594
2014-07-30,False,SPY,2,2014-08-01,-0.003055551033613435,0.003055551033613435
2014-07-30,False,XLE,-2,2014-07-28,-0.0024038248454787414,0.0024038248454787414
2014-07-30,False,XLE,-1,2014-07-29,-0.0025100401990965082,0.0025100401990965082
2014-07-30,False,XLE,0,2014-07-30,-0.005938564136408253,0.005938564136408253
2014-07-30,False,XLE,1,2014-07-31,-0.021567485183671353,0.021567485183671353
2014-07-30,False,XLE,2,2014-08-01,-0.008072014917389292,0.008072014917389292
2014-07-30,False,XLF,-2,2014-07-28,0.00043686773934337175,0.00043686773934337175
2014-07-30,False,XLF,-1,2014-07-29,-0.005240226161554062,0.005240226161554062
2014-07-30,False,XLF,0,2014-07-30,0.0043898761669645125,0.0043898761669645125
2014-07-30,False,XLF,1,2014-07-31,-0.020541963020464515,0.020541963020464515
2014-07-30,False,XLF,2,2014-08-01,-0.00847838003661161,0.00847838003661161
2014-07-30,False,XLK,-2,2014-07-28,0.0017623286171437602,0.0017623286171437602
2014-07-30,False,XLK,-1,2014-07-29,-0.002010601387633204,0.002010601387633204
2014-07-30,False,XLK,0,2014-07-30,0.001007326024920152,0.001007326024920152
2014-07-30,False,XLK,1,2014-07-31,-0.018867924528301883,0.018867924528301883
2014-07-30,False,XLK,2,2014-08-01,-0.005384591909555314,0.005384591909555314
2014-07-30,False,XLP,-2,2014-07-28,-0.005135064468297257,0.005135064468297257
2014-07-30,False,XLP,-1,2014-07-29,-0.004488347324408615,0.004488347324408615
2014-07-30,False,XLP,0,2014-07-30,-0.010595158120747405,0.010595158120747405
2014-07-30,False,XLP,1,2014-07-31,-0.01708817522054673,0.01708817522054673
2014-07-30,False,XLP,2,2014-08-01,0.007649555765498528,0.007649555765498528
2014-07-30,False,XLRE,-2,2014-07-28,,
2014-07-30,False,XLRE,-1,2014-07-29,,
2014-07-30,False,XLRE,0,2014-07-30,,
2014-07-30,False,XLRE,1,2014-07-31,,
2014-07-30,False,XLRE,2,2014-08-01,,
2014-07-30,False,XLU,-2,2014-07-28,0.013901983310069976,0.013901983310069976
2014-07-30,False,XLU,-1,2014-07-29,-0.009295787184035453,0.009295787184035453
2014-07-30,False,XLU,0,2014-07-30,-0.016889542638122146,0.016889542638122146
2014-07-30,False,XLU,1,2014-07-31,-0.015748027912552365,0.015748027912552365
2014-07-30,False,XLU,2,2014-08-01,0.0038787841796874556,0.0038787841796874556
2014-07-30,False,XLV,-2,2014-07-28,0.0009703632026032416,0.0009703632026032416
2014-07-30,False,XLV,-1,2014-07-29,0.0008078726378031309,0.0008078726378031309
2014-07-30,False,XLV,0,2014-07-30,0.004036164119193275,0.004036164119193275
2014-07-30,False,XLV,1,2014-07-31,-0.02058206797816442,0.02058206797816442
2014-07-30,False,XLV,2,2014-08-01,0.0008208707467707299,0.0008208707467707299
2014-09-17,False,SPY,-2,2014-09-15,-0.0007533227117718644,0.0007533227117718644
2014-09-17,False,SPY,-1,2014-09-16,0.007538446236846408,0.007538446236846408
2014-09-17,False,SPY,0,2014-09-17,0.0013467890972420626,0.0013467890972420626
2014-09-17,False,SPY,1,2014-09-18,0.005330048937577825,0.005330048937577825
2014-09-17,False,SPY,2,2014-09-19,-0.005549550764693434,0.005549550764693434
2014-09-17,False,XLE,-2,2014-09-15,0.007054336033902153,0.007054336033902153
2014-09-17,False,XLE,-1,2014-09-16,0.01209933533091423,0.01209933533091423
2014-09-17,False,XLE,0,2014-09-17,-0.005453064902817273,0.005453064902817273
2014-09-17,False,XLE,1,2014-09-18,-0.00516657404776566,0.00516657404776566
2014-09-17,False,XLE,2,2014-09-19,-0.005935321331747012,0.005935321331747012
2014-09-17,False,XLF,-2,2014-09-15,-0.0004275289708847163,0.0004275289708847163
2014-09-17,False,XLF,-1,2014-09-16,0.004277118300833882,0.004277118300833882
2014-09-17,False,XLF,0,2014-09-17,0.0042589024711336965,0.0042589024711336965
2014-09-17,False,XLF,1,2014-09-18,0.009754034200954997,0.009754034200954997
2014-09-17,False,XLF,2,2014-09-19,-0.0067198006622174455,0.0067198006622174455
2014-09-17,False,XLK,-2,2014-09-15,-0.0059672220582441815,0.0059672220582441815
2014-09-17,False,XLK,-1,2014-09-16,0.007503732878826774,0.007503732878826774
2014-09-17,False,XLK,0,2014-09-17,0.001986142837119509,0.001986142837119509
2014-09-17,False,XLK,1,2014-09-18,0.005946428645691837,0.005946428645691837
2014-09-17,False,XLK,2,2014-09-19,-0.006403899785832001,0.006403899785832001
2014-09-17,False,XLP,-2,2014-09-15,0.0048834899984224744,0.0048834899984224744
2014-09-17,False,XLP,-1,2014-09-16,0.0075104958946290434,0.0075104958946290434
2014-09-17,False,XLP,0,2014-09-17,-0.0021925517974157316,0.0021925517974157316
2014-09-17,False,XLP,1,2014-09-18,0.0019775907692201056,0.0019775907692201056
2014-09-17,False,XLP,2,2014-09-19,-0.0037280301454788445,0.0037280301454788445
2014-09-17,False,XLRE,-2,2014-09-15,,
2014-09-17,False,XLRE,-1,2014-09-16,,
2014-09-17,False,XLRE,0,2014-09-17,,
2014-09-17,False,XLRE,1,2014-09-18,,
2014-09-17,False,XLRE,2,2014-09-19,,
2014-09-17,False,XLU,-2,2014-09-15,0.0030762203804677313,0.0030762203804677313
2014-09-17,False,XLU,-1,2014-09-16,0.012738875284324935,0.012738875284324935
2014-09-17,False,XLU,0,2014-09-17,-0.001863541357698062,0.001863541357698062
2014-09-17,False,XLU,1,2014-09-18,-0.00723448237182478,0.00723448237182478
2014-09-17,False,XLU,2,2014-09-19,0.0,0.0
2014-09-17,False,XLV,-2,2014-09-15,-0.0026641902520587735,0.0026641902520587735
2014-09-17,False,XLV,-1,2014-09-16,0.013670690680797515,0.013670690680797515
2014-09-17,False,XLV,0,2014-09-17,0.0007750026462207682,0.0007750026462207682
2014-09-17,False,XLV,1,2014-09-18,0.007434996516193282,0.007434996516193282
2014-09-17,False,XLV,2,2014-09-19,-0.002460080871111714,0.002460080871111714
2014-10-29,False,SPY,-2,2014-10-27,-0.0013744795791829079,0.0013744795791829079
2014-10-29,False,SPY,-1,2014-10-28,0.011470228170854302,0.011470228170854302
2014-10-29,False,SPY,0,2014-10-29,-0.0015120359166399533,0.0015120359166399533
2014-10-29,False,SPY,1,2014-10-30,0.006410601527172766,0.006410601527172766
2014-10-29,False,SPY,2,2014-10-31,0.01143544349212422,0.01143544349212422
2014-10-29,False,XLE,-2,2014-10-27,-0.02102798428095143,0.02102798428095143
2014-10-29,False,XLE,-1,2014-10-28,0.022792314596160157,0.022792314596160157
2014-10-29,False,XLE,0,2014-10-29,0.0032668158008135606,0.0032668158008135606
2014-10-29,False,XLE,1,2014-10-30,-0.0036050420548313644,0.0036050420548313644
2014-10-29,False,XLE,2,2014-10-31,0.02030809824430424,0.02030809824430424
2014-10-29,False,XLF,-2,2014-10-27,0.0012986886263663955,0.0012986886263663955
2014-10-29,False,XLF,-1,2014-10-28,0.010808470025315708,0.010808470025315708
2014-10-29,False,XLF,0,2014-10-29,0.0025662709805005512,0.0025662709805005512
2014-10-29,False,XLF,1,2014-10-30,0.005546121366180046,0.005546121366180046
2014-10-29,False,XLF,2,2014-10-31,0.011455227497247922,0.011455227497247922
2014-10-29,False,XLK,-2,2014-10-27,0.0010191316057921451,0.0010191316057921451
2014-10-29,False,XLK,-1,2014-10-28,0.013743978186417705,0.013743978186417705
2014-10-29,False,XLK,0,2014-10-29,-0.001004291079297781,0.001004291079297781
2014-10-29,False,XLK,1,2014-10-30,0.0032670834487777967,0.0032670834487777967
2014-10-29,False,XLK,2,2014-10-31,0.015531131638787166,0.015531131638787166
2014-10-29,False,XLP,-2,2014-10-27,0.002396005461057893,0.002396005461057893
2014-10-29,False,XLP,-1,2014-10-28,0.003911349486860116,0.003911349486860116
2014-10-29,False,XLP,0,2014-10-29,-0.0017316413362240546,0.0017316413362240546
2014-10-29,False,XLP,1,2014-10-30,0.0062879644892370745,0.0062879644892370745
2014-10-29,False,XLP,2,2014-10-31,0.006464107693318066,0.006464107693318066
2014-10-29,False,XLRE,-2,2014-10-27,,
2014-10-29,False,XLRE,-1,2014-10-28,,
2014-10-29,False,XLRE,0,2014-10-29,,
2014-10-29,False,XLRE,1,2014-10-30,,
2014-10-29,False,XLRE,2,2014-10-31,,
2014-10-29,False,XLU,-2,2014-10-27,-0.0022456428668844453,0.0022456428668844453
2014-10-29,False,XLU,-1,2014-10-28,0.006977298473142213,0.006977298473142213
2014-10-29,False,XLU,0,2014-10-29,-0.005811402022266932,0.005811402022266932
2014-10-29,False,XLU,1,2014-10-30,0.02203236403601494,0.02203236403601494
2014-10-29,False,XLU,2,2014-10-31,0.0002200205990299242,0.0002200205990299242
2014-10-29,False,XLV,-2,2014-10-27,0.0010734503267442186,0.0010734503267442186
2014-10-29,False,XLV,-1,2014-10-28,0.007352992737583053,0.007352992737583053
2014-10-29,False,XLV,0,2014-10-29,0.00045618580173889534,0.00045618580173889534
2014-10-29,False,XLV,1,2014-10-30,0.018391838693333717,0.018391838693333717
2014-10-29,False,XLV,2,2014-10-31,0.004029800642782133,0.004029800642782133
2014-12-17,False,SPY,-2,2014-12-15,-0.006869455358680443,0.006869455358680443
2014-12-17,False,SPY,-1,2014-12-16,-0.00801960246994915,0.00801960246994915
2014-12-17,False,SPY,0,2014-12-17,0.01960481811039605,0.01960481811039605
2014-12-17,False,SPY,1,2014-12-18,0.024728706373900122,0.024728706373900122
2014-12-17,False,SPY,2,2014-12-19,-0.001257348430074301,0.001257348430074301
2014-12-17,False,XLE,-2,2014-12-15,-0.00891645585850842,0.00891645585850842
2014-12-17,False,XLE,-1,2014-12-16,0.00886043512092316,0.00886043512092316
2014-12-17,False,XLE,0,2014-12-17,0.041480875641285,0.041480875641285
2014-12-17,False,XLE,1,2014-12-18,0.0192007744211391,0.0192007744211391
2014-12-17,False,XLE,2,2014-12-19,0.025585567702332446,0.025585567702332446
2014-12-17,False,XLF,-2,2014-12-15,-0.009113513179136667,0.009113513179136667
2014-12-17,False,XLF,-1,2014-12-16,-0.009615389334532987,0.009615389334532987
2014-12-17,False,XLF,0,2014-12-17,0.02279440485114037,0.02279440485114037
2014-12-17,False,XLF,1,2014-12-18,0.023111911568378662,0.023111911568378662
2014-12-17,False,XLF,2,2014-12-19,-0.004437324519679708,0.004437324519679708
2014-12-17,False,XLK,-2,2014-12-15,-0.00615460380536248,0.00615460380536248
2014-12-17,False,XLK,-1,2014-12-16,-0.013376198046009424,0.013376198046009424
2014-12-17,False,XLK,0,2014-12-17,0.018830026751724516,0.018830026751724516
2014-12-17,False,XLK,1,2014-12-18,0.02858550505348667,0.02858550505348667
2014-12-17,False,XLK,2,2014-12-19,-0.004072879176003519,0.004072879176003519
2014-12-17,False,XLP,-2,2014-12-15,-0.006679183799694899,0.006679183799694899
2014-12-17,False,XLP,-1,2014-12-16,-0.0037823136078724007,0.0037823136078724007
2014-12-17,False,XLP,0,2014-12-17,0.014553862664621997,0.014553862664621997
2014-12-17,False,XLP,1,2014-12-18,0.019126860973551985,0.019126860973551985
2014-12-17,False,XLP,2,2014-12-19,-0.00815996577200262,0.00815996577200262
2014-12-17,False,XLRE,-2,2014-12-15,,
2014-12-17,False,XLRE,-1,2014-12-16,,
2014-12-17,False,XLRE,0,2014-12-17,,
2014-12-17,False,XLRE,1,2014-12-18,,
2014-12-17,False,XLRE,2,2014-12-19,,
2014-12-17,False,XLU,-2,2014-12-15,-0.008494868023189994,0.008494868023189994
2014-12-17,False,XLU,-1,2014-12-16,-0.0008787547259464512,0.0008787547259464512
2014-12-17,False,XLU,0,2014-12-17,0.017810056759978377,0.017810056759978377
2014-12-17,False,XLU,1,2014-12-18,0.01965866989444942,0.01965866989444942
2014-12-17,False,XLU,2,2014-12-19,-0.0072033929468673374,0.0072033929468673374
2014-12-17,False,XLV,-2,2014-12-15,-0.009159599659772089,0.009159599659772089
2014-12-17,False,XLV,-1,2014-12-16,-0.011592089476731071,0.011592089476731071
2014-12-17,False,XLV,0,2014-12-17,0.01870549472704197,0.01870549472704197
2014-12-17,False,XLV,1,2014-12-18,0.027397219151402696,0.027397219151402696
2014-12-17,False,XLV,2,2014-12-19,-0.0012765437998669693,0.0012765437998669693
2015-01-28,False,SPY,-2,2015-01-26,0.0023417852596987476,0.0023417852596987476
2015-01-28,False,SPY,-1,2015-01-27,-0.013190515917898993,0.013190515917898993
2015-01-28,False,SPY,0,2015-01-28,-0.01282433675184702,0.01282433675184702
2015-01-28,False,SPY,1,2015-01-29,0.009243560053749711,0.009243560053749711
2015-01-28,False,SPY,2,2015-01-30,-0.012574921906261638,0.012574921906261638
2015-01-28,False,XLE,-2,2015-01-26,0.01434905324254232,0.01434905324254232
2015-01-28,False,XLE,-1,2015-01-27,-0.0006430433434172489,0.0006430433434172489
2015-01-28,False,XLE,0,2015-01-28,-0.039377140582223635,0.039377140582223635
2015-01-28,False,XLE,1,2015-01-29,0.0033489617533810634,0.0033489617533810634
2015-01-28,False,XLE,2,2015-01-30,0.00867825784561993,0.00867825784561993
2015-01-28,False,XLF,-2,2015-01-26,0.005048430219619426,0.005048430219619426
2015-01-28,False,XLF,-1,2015-01-27,-0.010883207123446592,0.010883207123446592
2015-01-28,False,XLF,0,2015-01-28,-0.01819722846966676,0.01819722846966676
2015-01-28,False,XLF,1,2015-01-29,0.008189676809254198,0.008189676809254198
2015-01-28,False,XLF,2,2015-01-30,-0.01624630165857932,0.01624630165857932
2015-01-28,False,XLK,-2,2015-01-26,-0.004101374680662739,0.004101374680662739
2015-01-28,False,XLK,-1,2015-01-27,-0.028827486964602578,0.028827486964602578
2015-01-28,False,XLK,0,2015-01-28,-0.0017460637205735097,0.0017460637205735097
2015-01-28,False,XLK,1,2015-01-29,0.009495278954738673,0.009495278954738673
2015-01-28,False,XLK,2,2015-01-30,-0.012376237156320857,0.012376237156320857
2015-01-28,False,XLP,-2,2015-01-26,0.0,0.0
2015-01-28,False,XLP,-1,2015-01-27,-0.011480356038400474,0.011480356038400474
2015-01-28,False,XLP,0,2015-01-28,-0.011613763004401978,0.011613763004401978
2015-01-28,False,XLP,1,2015-01-29,0.008039645801690032,0.008039645801690032
2015-01-28,False,XLP,2,2015-01-30,-0.017995931301750923,0.017995931301750923
2015-01-28,False,XLRE,-2,2015-01-26,,
2015-01-28,False,XLRE,-1,2015-01-27,,
2015-01-28,False,XLRE,0,2015-01-28,,
2015-01-28,False,XLRE,1,2015-01-29,,
2015-01-28,False,XLRE,2,2015-01-30,,
2015-01-28,False,XLU,-2,2015-01-26,-0.0006104757767496638,0.0006104757767496638
2015-01-28,False,XLU,-1,2015-01-27,0.0014253653829006119,0.0014253653829006119
2015-01-28,False,XLU,0,2015-01-28,-0.008540097215053777,0.008540097215053777
2015-01-28,False,XLU,1,2015-01-29,0.013330630604059257,0.013330630604059257
2015-01-28,False,XLU,2,2015-01-30,-0.022060314834123185,0.022060314834123185
